2025-10-07 17:28:20,552 | INFO | hackthon_support_agent | Loaded environment variables from /workspaces/hackthon_support_agent/back/.env.local
2025-10-09 00:53:13,165 | DEBUG | hackthon_support_agent.FunctionService | Saving 12 clarification questions to database
2025-10-09 00:53:33,015 | DEBUG | hackthon_support_agent.AIDocumentService | Initializing BaseService (provider=google)
2025-10-09 00:53:33,017 | INFO | hackthon_support_agent.AIDocumentService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:53:33,017 | DEBUG | hackthon_support_agent.AIDocumentService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:53:33,018 | INFO | hackthon_support_agent.AIDocumentService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:53:33,018 | DEBUG | hackthon_support_agent.AIDocumentService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:53:33,019 | INFO | hackthon_support_agent.AIDocumentService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:53:33,019 | DEBUG | hackthon_support_agent.AIDocumentService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:53:33,020 | INFO | hackthon_support_agent.AIDocumentService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:53:33,020 | DEBUG | hackthon_support_agent.AIDocumentService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:53:33,021 | INFO | hackthon_support_agent.AIDocumentService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:53:33,021 | DEBUG | hackthon_support_agent.AIDocumentService | LLMs initialized
2025-10-09 00:55:51,143 | DEBUG | hackthon_support_agent.BaseService | Initializing BaseService (provider=google)
2025-10-09 00:55:51,145 | INFO | hackthon_support_agent.BaseService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:55:51,146 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:55:51,147 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:55:51,147 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:55:51,148 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:55:51,148 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:55:51,150 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:55:51,150 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:55:51,152 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:55:51,152 | DEBUG | hackthon_support_agent.BaseService | LLMs initialized
2025-10-09 00:55:51,152 | DEBUG | hackthon_support_agent.BaseService | Initializing BaseService (provider=google)
2025-10-09 00:55:51,153 | INFO | hackthon_support_agent.BaseService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:55:51,153 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:55:51,155 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:55:51,155 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:55:51,157 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:55:51,157 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:55:51,159 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:55:51,159 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:55:51,161 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:55:51,161 | DEBUG | hackthon_support_agent.BaseService | LLMs initialized
2025-10-09 00:55:51,181 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting ReAct agent execution for project: a2e35424-577f-4980-b9b3-841dacba92a1
2025-10-09 00:55:51,182 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Input message length: 2443 chars
2025-10-09 00:55:51,182 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Number of tools: 8
2025-10-09 00:55:51,182 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 0 (gather_project_context): schema size = 191 chars
2025-10-09 00:55:51,182 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 1 (get_existing_functions): schema size = 191 chars
2025-10-09 00:55:51,182 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 2 (extract_function_batch): schema size = 364 chars
2025-10-09 00:55:51,183 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 3 (structure_functions): schema size = 247 chars
2025-10-09 00:55:51,183 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 4 (validate_functions): schema size = 200 chars
2025-10-09 00:55:51,183 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 5 (add_structured_functions): schema size = 258 chars
2025-10-09 00:55:51,183 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 6 (analyze_coverage): schema size = 235 chars
2025-10-09 00:55:51,183 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 7 (delete_duplicate_function): schema size = 348 chars
2025-10-09 00:55:51,571 | DEBUG | hackthon_support_agent.BaseService | Initializing BaseService (provider=google)
2025-10-09 00:55:51,572 | INFO | hackthon_support_agent.BaseService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:55:51,573 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:55:51,574 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:55:51,574 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:55:51,575 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:55:51,575 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:55:51,576 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:55:51,577 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:55:51,578 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:55:51,578 | DEBUG | hackthon_support_agent.BaseService | LLMs initialized
2025-10-09 00:55:51,578 | DEBUG | hackthon_support_agent.BaseService | Initializing BaseService (provider=google)
2025-10-09 00:55:51,579 | INFO | hackthon_support_agent.BaseService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:55:51,579 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:55:51,580 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:55:51,580 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:55:51,581 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:55:51,581 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:55:51,582 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:55:51,582 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:55:51,583 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:55:51,583 | DEBUG | hackthon_support_agent.BaseService | LLMs initialized
2025-10-09 00:55:51,601 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting ReAct agent execution for project: a2e35424-577f-4980-b9b3-841dacba92a1
2025-10-09 00:55:51,601 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Input message length: 2443 chars
2025-10-09 00:55:51,601 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Number of tools: 8
2025-10-09 00:55:51,601 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 0 (gather_project_context): schema size = 191 chars
2025-10-09 00:55:51,601 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 1 (get_existing_functions): schema size = 191 chars
2025-10-09 00:55:51,602 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 2 (extract_function_batch): schema size = 364 chars
2025-10-09 00:55:51,602 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 3 (structure_functions): schema size = 247 chars
2025-10-09 00:55:51,602 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 4 (validate_functions): schema size = 200 chars
2025-10-09 00:55:51,602 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 5 (add_structured_functions): schema size = 258 chars
2025-10-09 00:55:51,602 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 6 (analyze_coverage): schema size = 235 chars
2025-10-09 00:55:51,603 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 7 (delete_duplicate_function): schema size = 348 chars
2025-10-09 00:55:52,671 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting context gathering for project: a2e35424-577f-4980-b9b3-841dacba92a1
2025-10-09 00:55:52,679 | INFO | hackthon_support_agent.BaseService | [AGENT] Context gathered successfully. Keys: ['project_id', 'function_doc', 'specification', 'framework_doc', 'directory_info', 'relevant_qas', 'project', 'technology', 'contextual_specification']
2025-10-09 00:55:53,134 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting context gathering for project: a2e35424-577f-4980-b9b3-841dacba92a1
2025-10-09 00:55:53,149 | INFO | hackthon_support_agent.BaseService | [AGENT] Context gathered successfully. Keys: ['project_id', 'function_doc', 'specification', 'framework_doc', 'directory_info', 'relevant_qas', 'project', 'technology', 'contextual_specification']
2025-10-09 00:55:53,894 | INFO | hackthon_support_agent.BaseService | [AGENT] Getting existing functions for project: a2e35424-577f-4980-b9b3-841dacba92a1
2025-10-09 00:55:53,900 | INFO | hackthon_support_agent.BaseService | [AGENT] Found 0 existing functions
2025-10-09 00:55:54,441 | INFO | hackthon_support_agent.BaseService | [AGENT] Getting existing functions for project: a2e35424-577f-4980-b9b3-841dacba92a1
2025-10-09 00:55:54,442 | INFO | hackthon_support_agent.BaseService | [AGENT] Found 0 existing functions
2025-10-09 00:56:07,225 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting batch function extraction (spec length: 4240)
2025-10-09 00:56:07,515 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting batch function extraction (spec length: 4241)
2025-10-09 00:56:14,374 | INFO | hackthon_support_agent.BaseService | [AGENT] Batch extraction: 20 extracted, 20 new functions
2025-10-09 00:56:15,030 | INFO | hackthon_support_agent.BaseService | [AGENT] Batch extraction: 21 extracted, 21 new functions
2025-10-09 00:56:20,792 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting function structuring for project: a2e35424-577f-4980-b9b3-841dacba92a1
2025-10-09 00:56:20,793 | INFO | hackthon_support_agent.BaseService | [AGENT] Structuring 20 functions
2025-10-09 00:56:20,801 | DEBUG | hackthon_support_agent.BaseService | Initializing BaseService (provider=google)
2025-10-09 00:56:20,802 | INFO | hackthon_support_agent.BaseService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:56:20,802 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:56:20,805 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:56:20,805 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:56:20,807 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:56:20,807 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:56:20,809 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:56:20,809 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:56:20,810 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:56:20,810 | DEBUG | hackthon_support_agent.BaseService | LLMs initialized
2025-10-09 00:56:21,405 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting function structuring for project: a2e35424-577f-4980-b9b3-841dacba92a1
2025-10-09 00:56:21,405 | INFO | hackthon_support_agent.BaseService | [AGENT] Structuring 21 functions
2025-10-09 00:56:21,419 | DEBUG | hackthon_support_agent.BaseService | Initializing BaseService (provider=google)
2025-10-09 00:56:21,420 | INFO | hackthon_support_agent.BaseService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:56:21,420 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:56:21,422 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:56:21,422 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:56:21,424 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:56:21,424 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:56:21,528 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:56:21,528 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:56:21,530 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:56:21,530 | DEBUG | hackthon_support_agent.BaseService | LLMs initialized
2025-10-09 00:56:24,009 | ERROR | hackthon_support_agent.BaseService | [AGENT] Function structuring failed: 429 You exceeded your current quota. Please migrate to Gemini 2.0 Flash Preview (Image Generation) (models/gemini-2.0-flash-preview-image-generation) for higher quota limits. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
